AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2023;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018043P0;FILOSOFIA;PHILOSOPHY;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;17SEP2019:00:00:00;244016;180063
2023;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;PROFISSIONAL;10001018016P2;EDUCAÇÃO ESCOLAR;PROFESSIONAL MASTERS OF SCHOOL EDUCATION;MESTRADO PROFISSIONAL/DOUTORADO PROFISSIONAL;4;2014;2014/2019;EM FUNCIONAMENTO;10APR2013:00:00:00;245067;182293
2023;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018009P6;PSICOLOGIA;GRADUATE PROGRAM PSYCOLOGY;MESTRADO;4;2009;2009;EM FUNCIONAMENTO;29MAY2013:00:00:00;245806;184197
2023;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018011P0;EDUCAÇÃO;ACADEMIC MASTER'S DEGREE IN EDUCATION;MESTRADO;4;2010;2010;EM FUNCIONAMENTO;20MAR2012:00:00:00;240771;173050
2023;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018005P0;GEOGRAFIA;MASTERS IN GEOGRAPHY, FEDERAL UNIVERSITY OF RONDÔNIA;MESTRADO/DOUTORADO;4;2006;2006/2015;EM FUNCIONAMENTO;19JUN2013:00:00:00;242353;176807
2023;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018010P4;LETRAS;MASTER DEGREE: MESTRADO ACADÊMICO EM LETRAS;MESTRADO;4;2010;2010;EM FUNCIONAMENTO;23APR2013:00:00:00;245764;184176
2023;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;PROFISSIONAL;10001018013P3;ENSINO EM CIÊNCIAS DA SAÚDE;MASTERS IN TEACHING HEALTH SCIENCES;MESTRADO PROFISSIONAL;1;2012;2012;EM DESATIVACAO;08FEB2018:00:00:00;245509;183279
2023;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018006P7;ADMINISTRAÇÃO;MASTER IN ADMINISTRATION;MESTRADO;3;2006;2006;EM FUNCIONAMENTO;30DEC2013:00:00:00;240014;171384
2023;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA REGIONAL DO BRASIL;HISTÓRIA DO BRASIL;HISTÓRIA REGIONAL DO BRASIL;40;HISTÓRIA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018045P2;HISTÓRIA DA AMAZÔNIA;MASTER'S DEGREE IN AMAZONIAN HISTORY;MESTRADO;A;2021;2021;EM FUNCIONAMENTO;25AUG2021:00:00:00;241940;175787
2023;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018041P7;CONSERVAÇÃO E USO DE RECURSOS NATURAIS;CONSERVATION AND USE OF NATURAL RESOURCES;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;28AUG2019:00:00:00;242985;177987
2023;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018004P4;DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE;POSGRADUAT PROGRAM IN REGIONAL DEVELOPMENT AND ENVIRONMENT;MESTRADO/DOUTORADO;4;1999;1999/2013;EM FUNCIONAMENTO;13NOV2013:00:00:00;239095;169304
2023;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;ROLIM DE MOURA;ACADÊMICO;10001018040P0;ENSINO DE CIÊNCIAS DA NATUREZA - PPGECN;MASTER OF SCIENCE IN NATURE TEACHING;MESTRADO;3;2017;2017;EM FUNCIONAMENTO;10JAN2018:00:00:00;245645;183924
2023;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;PROFISSIONAL;10001018039P2;DIREITOS HUMANOS E DESENVOLVIMENTO DA JUSTIÇA;PROFESSIONAL INTERDISCIPLINARY MASTER ON HUMAN RIGHTS AND DEVELOPMENT OF JUSTICE;MESTRADO PROFISSIONAL;4;2017;2017;EM FUNCIONAMENTO;02MAY2017:00:00:00;241772;175277
2023;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;JI-PARANÁ;ACADÊMICO;10001018042P3;EDUCAÇÃO MATEMÁTICA;MATHEMATICAL EDUCATION;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;10SEP2019:00:00:00;245660;184006
2023;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;ROLIM DE MOURA;ACADÊMICO;10001018017P9;CIÊNCIAS AMBIENTAIS;ENVIRONMENTAL SCIENCES;MESTRADO;3;2013;2013;EM FUNCIONAMENTO;29NOV2013:00:00:00;240208;171611
2023;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;ROLIM DE MOURA;ACADÊMICO;10001018044P6;AGROECOSSISTEMAS AMAZÔNICOS;AMAZONIANS AGROECOSYSTEMS;MESTRADO;3;2020;2020;EM FUNCIONAMENTO;24MAR2020:00:00:00;242220;176663
2023;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LITERATURA COMPARADA;LITERATURA COMPARADA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018012P7;ESTUDOS LITERÁRIOS;LITERARY STUDIES;MESTRADO;4;2011;2011;EM FUNCIONAMENTO;25FEB2014:00:00:00;245580;183682
2023;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;CRUZEIRO DO SUL;ACADÊMICO;11001011074P5;CIÊNCIAS AMBIENTAIS;ENVIRONMENTAL SCIENCE;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;14JAN2019:00:00:00;239502;170362
2023;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;SIM;FIOCRUZ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011005P3;SAÚDE COLETIVA;MASTER IN PUBLIC HEALTH;MESTRADO/DOUTORADO;4;2008;2008/2016;EM FUNCIONAMENTO;06MAR2014:00:00:00;239789;170933
2023;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011006P0;CIÊNCIA, INOVAÇÃO E TECNOLOGIA PARA A AMAZÔNIA;SCIENCE, TECHNOLOGY AND INNOVATION FOR THE AMAZON;MESTRADO;4;2011;2011;EM FUNCIONAMENTO;11JAN2013:00:00:00;239745;170730
2023;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011004P7;PRODUÇÃO VEGETAL;PLANT PRODUCTION;MESTRADO/DOUTORADO;4;2006;2006/2014;EM FUNCIONAMENTO;30JAN2013:00:00:00;241778;175305
2023;CIÊNCIAS AGRÁRIAS;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011071P6;CIÊNCIA FLORESTAL;MASTER IN FOREST SCIENCE;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;10FEB2016:00:00:00;239206;169729
2023;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;SIM;"UNIR;EMBRAPA-CPAFAC";FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011008P2;SANIDADE E PRODUÇÃO ANIMAL SUSTENTÁVEL NA AMAZÔNIA OCIDENTAL;HEALTH AND SUSTAINABLE ANIMAL PRODUCTION IN THE WESTERN AMAZON;MESTRADO/DOUTORADO;4;2014;2014/2017;EM FUNCIONAMENTO;01NOV2013:00:00:00;239304;169887
2023;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011003P0;LETRAS- LINGUAGEM E IDENTIDADE;LETTERS - LINGUAGE AND IDENTITY;MESTRADO/DOUTORADO;5;2006;2006/2019;EM FUNCIONAMENTO;30JAN2013:00:00:00;245132;182342
2023;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;CRUZEIRO DO SUL;ACADÊMICO;11001011073P9;ENSINO DE HUMANIDADES E LINGUAGENS;POSTGRADUATE PROGRAM IN HUMANITIES AND LANGUAGENS TEACHING;MESTRADO;3;2018;2018;EM FUNCIONAMENTO;09JAN2019:00:00:00;239074;169102
2023;LINGÜÍSTICA, LETRAS E ARTES;ARTES;ARTES;NÃO SE APLICA;NÃO SE APLICA;11;ARTES;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011075P1;ARTES CÊNICAS;GRADUATE PROGRAM IN SCENIC ARTS;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;03APR2019:00:00:00;242255;176651
2023;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;PROFISSIONAL;11001011007P6;ENSINO DE CIÊNCIAS E MATEMÁTICA;PROFESSIONAL MASTER IN TEACHING SCIENCE AND MATHEMATICS;MESTRADO PROFISSIONAL;4;2014;2014;EM FUNCIONAMENTO;12DEC2013:00:00:00;241468;174062
2023;CIÊNCIAS DA SAÚDE;MEDICINA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;NÃO SE APLICA;16;MEDICINA II;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011070P0;CIÊNCIAS DA SAÚDE NA AMAZÔNIA OCIDENTAL;HEALTH SCIENCES IN THE WESTERN AMAZON;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;05AUG2015:00:00:00;241466;174006
2023;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011072P2;CIÊNCIA DA COMPUTAÇÃO;COMPUTER SCIENCE;MESTRADO;3;2018;2018;EM FUNCIONAMENTO;27DEC2018:00:00:00;243346;178572
2023;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011001P8;ECOLOGIA E MANEJO DE RECURSOS NATURAIS;ECOLOGY AND NATURAL RESOUCE MANAGEMENT;MESTRADO;3;1996;1996;EM FUNCIONAMENTO;07JUN2013:00:00:00;243340;178802
2023;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011076P8;GEOGRAFIA;POSTGRADUATE PROGRAM - MASTER IN GEOGRAPHY;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;06AUG2019:00:00:00;241133;173666
2023;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011009P9;EDUCAÇÃO;EDUCACION;MESTRADO;4;2014;2014;EM FUNCIONAMENTO;21JUL2014:00:00:00;240107;171483
2023;CIÊNCIAS BIOLÓGICAS;PARASITOLOGIA;PARASITOLOGIA;NÃO SE APLICA;NÃO SE APLICA;9;CIÊNCIAS BIOLÓGICAS III;11008008;20342;FIOCRUZ-RO;FIOCRUZ ( RONDÔNIA );SIM;UNIR;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018002P1;BIOLOGIA EXPERIMENTAL;EXPERIMENTAL BIOLOGY;MESTRADO/DOUTORADO;4;2001;2001/2005;EM FUNCIONAMENTO;30DEC2013:00:00:00;244743;181876
2023;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015008P5;GEOCIÊNCIAS;GEOSCIENCES;MESTRADO;3;2000;2000;EM FUNCIONAMENTO;08MAR2013:00:00:00;245271;182725
2023;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015032P3;CIÊNCIAS DA COMUNICAÇÃO;COMMUNICATION SCIENCES;MESTRADO;2;2008;2008;EM DESATIVACAO;15FEB2018:00:00:00;245461;183254
2023;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;HUMAITÁ;ACADÊMICO;12001015171P3;ENSINO DE CIÊNCIAS E HUMANIDADES;SCIENCE AND HUMANITIES TEACHING;MESTRADO;4;2017;2017;EM FUNCIONAMENTO;08DEC2016:00:00:00;242645;177371
2023;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015015P1;MATEMÁTICA;MASTER PROGRAM IN MATHEMATICS;MESTRADO;4;1998;1998;EM FUNCIONAMENTO;03DEC2013:00:00:00;245266;182560
2023;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015013P9;BIOTECNOLOGIA;BIOTECHNOLOGY;MESTRADO/DOUTORADO;4;2001;2003/2001;EM FUNCIONAMENTO;03APR2012:00:00:00;240978;173485
2023;ENGENHARIAS;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015021P1;ENGENHARIA ELÉTRICA;GRADUATE PROGRAM IN ELECTRICAL ENGINEERING;MESTRADO/DOUTORADO;4;2005;2005/2019;EM FUNCIONAMENTO;01JUN2010:00:00:00;240876;173322
2023;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015018P0;SAÚDE, SOCIEDADE E ENDEMIAS NA AMAZÔNIA;HEALTH, SOCIETY AND ENDEMIC DISEASES IN THE AMAZON;MESTRADO;1;2005;2005;EM DESATIVACAO;26FEB2018:00:00:00;245429;183230
2023;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015006P2;FÍSICA;GRADUATE PROGRAM IN PHYSICS;MESTRADO/DOUTORADO;4;1999;1999/2016;EM FUNCIONAMENTO;12APR2013:00:00:00;240312;171954
2023;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015022P8;ENGENHARIA CIVIL;CIVIL ENGINEERING;MESTRADO;2;2006;2006;EM DESATIVACAO;05MAR2018:00:00:00;245446;183221
2023;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;PROFISSIONAL;12001015009P1;ENGENHARIA DE PRODUÇÃO;PRODUCTION MANAGEMENT;MESTRADO PROFISSIONAL;3;1999;1999;EM FUNCIONAMENTO;30MAY2012:00:00:00;240729;172948
2023;CIÊNCIAS AGRÁRIAS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;NÃO SE APLICA;NÃO SE APLICA;25;CIÊNCIA DE ALIMENTOS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015004P0;CIÊNCIAS DE ALIMENTOS;FOOD SCIENCE;MESTRADO;2;1984;1984;EM DESATIVACAO;25APR2014:00:00:00;245405;183187
2023;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA APLICADA;ECOLOGIA APLICADA;NÃO SE APLICA;7;BIODIVERSIDADE;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015020P5;DIVERSIDADE BIOLÓGICA;BIOLOGICAL DIVERSITY;MESTRADO/DOUTORADO;2;2006;2006/2006;EM DESATIVACAO;27JUN2014:00:00:00;245445;183220
2023;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015024P0;SOCIOLOGIA;SOCIOLOGY;MESTRADO;2;2007;2007;EM DESATIVACAO;09FEB2018:00:00:00;245441;183240
