AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2020;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;ROLIM DE MOURA;ACADÊMICO;10001018017P9;CIÊNCIAS AMBIENTAIS;ENVIRONMENTAL SCIENCES;MESTRADO;3;2013;2013;EM FUNCIONAMENTO;29NOV2013:00:00:00;205014;136287
2020;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018040P0;ENSINO DE CIÊNCIAS DA NATUREZA - PPGECN;MASTER OF SCIENCE IN NATURE TEACHING;MESTRADO;3;2017;2017;EM FUNCIONAMENTO;10JAN2018:00:00:00;205039;136319
2020;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;JI-PARANÁ;ACADÊMICO;10001018042P3;EDUCAÇÃO MATEMÁTICA;MATHEMATICAL EDUCATION;MESTRADO;A;2019;2019;EM FUNCIONAMENTO;10SEP2019:00:00:00;202952;134532
2020;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018005P0;GEOGRAFIA;MASTERS IN GEOGRAPHY, FEDERAL UNIVERSITY OF RONDÔNIA;MESTRADO/DOUTORADO;4;2006;2006/2015;EM FUNCIONAMENTO;19JUN2013:00:00:00;203348;134857
2020;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LITERATURA COMPARADA;LITERATURA COMPARADA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018012P7;ESTUDOS LITERÁRIOS;LITERARY STUDIES;MESTRADO;3;2011;2011;EM FUNCIONAMENTO;25FEB2014:00:00:00;203856;135363
2020;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;10001018;699;UNIR;UNIVERSIDADE FEDERAL DE RONDÔNIA;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RO;PORTO VELHO;ACADÊMICO;10001018011P0;EDUCAÇÃO;ACADEMIC MASTER'S DEGREE IN EDUCATION;MESTRADO;4;2010;2010;EM FUNCIONAMENTO;20MAR2012:00:00:00;203755;135263
2020;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;SIM;FIOCRUZ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011005P3;SAÚDE COLETIVA;MASTER IN PUBLIC HEALTH;MESTRADO/DOUTORADO;4;2008;2008/2016;EM FUNCIONAMENTO;06MAR2014:00:00:00;200104;132250
2020;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011009P9;EDUCAÇÃO;EDUCACION;MESTRADO;3;2014;2014;EM FUNCIONAMENTO;21JUL2014:00:00:00;201366;133290
2020;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;SIM;"UNIR;EMBRAPA-CPAFAC";FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011008P2;SANIDADE E PRODUÇÃO ANIMAL SUSTENTÁVEL NA AMAZÔNIA OCIDENTAL;HEALTH AND SUSTAINABLE ANIMAL PRODUCTION IN THE WESTERN AMAZON;MESTRADO/DOUTORADO;4;2014;2014/2017;EM FUNCIONAMENTO;01NOV2013:00:00:00;203276;134825
2020;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011076P8;GEOGRAFIA;POSTGRADUATE PROGRAM - MASTER IN GEOGRAPHY;MESTRADO;A;2019;2019;EM FUNCIONAMENTO;06AUG2019:00:00:00;198991;131285
2020;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011006P0;CIÊNCIA, INOVAÇÃO E TECNOLOGIA PARA A AMAZÔNIA;SCIENCE, TECHNOLOGY AND INNOVATION FOR THE AMAZON;MESTRADO;3;2011;2011;EM FUNCIONAMENTO;11JAN2013:00:00:00;201042;133009
2020;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011072P2;CIÊNCIA DA COMPUTAÇÃO;COMPUTER SCIENCE;MESTRADO;A;2018;2018;EM FUNCIONAMENTO;27DEC2018:00:00:00;197114;129568
2020;CIÊNCIAS AGRÁRIAS;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011071P6;CIÊNCIA FLORESTAL;FOREST SCIENCE MASTER;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;10FEB2016:00:00:00;199184;131400
2020;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011004P7;PRODUÇÃO VEGETAL;PLANT PRODUCTION;MESTRADO/DOUTORADO;4;2006;2006/2014;EM FUNCIONAMENTO;30JAN2013:00:00:00;201309;133234
2020;LINGÜÍSTICA, LETRAS E ARTES;ARTES;ARTES;NÃO SE APLICA;NÃO SE APLICA;11;ARTES;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011075P1;ARTES CÊNICAS;GRADUATE PROGRAM IN SCENIC ARTS;MESTRADO;A;2019;2019;EM FUNCIONAMENTO;03APR2019:00:00:00;197355;129783
2020;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;PROFISSIONAL;11001011007P6;ENSINO DE CIÊNCIAS E MATEMÁTICA;PROFESSIONAL MASTER IN TEACHING SCIENCE AND MATHEMATICS;MESTRADO PROFISSIONAL;3;2014;2014;EM FUNCIONAMENTO;12DEC2013:00:00:00;198255;130598
2020;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011003P0;LETRAS- LINGUAGEM E IDENTIDADE;LETTERS - LINGUAGE AND IDENTITY;MESTRADO/DOUTORADO;4;2006;2006/2019;EM FUNCIONAMENTO;30JAN2013:00:00:00;205539;137141
2020;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;CRUZEIRO DO SUL;ACADÊMICO;11001011073P9;ENSINO DE HUMANIDADES E LINGUAGENS;POSTGRADUATE PROGRAM IN HUMANITIES AND LANGUAGENS TEACHING;MESTRADO;A;2018;2018;EM FUNCIONAMENTO;09JAN2019:00:00:00;205491;137093
2020;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;CRUZEIRO DO SUL;ACADÊMICO;11001011074P5;CIÊNCIAS AMBIENTAIS;ENVIRONMENTAL SCIENCE;MESTRADO;A;2019;2019;EM FUNCIONAMENTO;14JAN2019:00:00:00;204641;135978
2020;CIÊNCIAS DA SAÚDE;MEDICINA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;NÃO SE APLICA;16;MEDICINA II;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011070P0;CIÊNCIAS DA SAÚDE NA AMAZÔNIA OCIDENTAL;HEALTH SCIENCES IN THE WESTERN AMAZON;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;05AUG2015:00:00:00;200921;132948
2020;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;11001011;549;UFAC;UNIVERSIDADE FEDERAL DO ACRE;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AC;RIO BRANCO;ACADÊMICO;11001011001P8;ECOLOGIA E MANEJO DE RECURSOS NATURAIS;ECOLOGY AND NATURAL RESOUCE MANAGEMENT;MESTRADO;3;1996;1996;EM FUNCIONAMENTO;07JUN2013:00:00:00;197863;130289
2020;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;HUMAITÁ;ACADÊMICO;12001015064P2;CIÊNCIAS AMBIENTAIS;ENVIRONMENTAL SCIENCES;MESTRADO;3;2015;2015;EM FUNCIONAMENTO;31MAR2015:00:00:00;201929;133646
2020;MULTIDISCIPLINAR;MATERIAIS;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015035P2;CIÊNCIA E ENGENHARIA DE MATERIAIS;POST-GRADUATE PROGRAM IN MATERIALS SCIENCE AND ENGINEERING;MESTRADO;3;2009;2009;EM FUNCIONAMENTO;26FEB2014:00:00:00;199370;131591
2020;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015174P2;DIREITO;CONSTITUTIONALISM AND RIGHTS IN THE AMAZON;MESTRADO;A;2019;2019;EM FUNCIONAMENTO;26AUG2019:00:00:00;199381;131601
2020;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;PROFISSIONAL;12001015173P6;ENFERMAGEM NO CONTEXTO AMAZÔNICO;ADVANCED CLINICAL PRACTICE IN AMAZONIAN NURSING;MESTRADO PROFISSIONAL;A;2019;2019;EM FUNCIONAMENTO;11MAR2019:00:00:00;199762;131934
2020;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;ITACOATIARA;ACADÊMICO;12001015041P2;CIÊNCIA E TECNOLOGIA PARA RECURSOS AMAZÔNICOS;SCIENCE AND TECHNOLOGY FOR AMAZON RESOURCES;MESTRADO;3;2012;2012;EM FUNCIONAMENTO;27SEP2012:00:00:00;198039;130462
2020;ENGENHARIAS;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015021P1;ENGENHARIA ELÉTRICA;GRADUATE PROGRAM IN ELECTRICAL ENGINEERING;MESTRADO/DOUTORADO;4;2005;2005/2019;EM FUNCIONAMENTO;01JUN2010:00:00:00;198584;130916
2020;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015015P1;MATEMÁTICA;MASTER PROGRAM IN MATHEMATICS;MESTRADO;4;1998;1998;EM FUNCIONAMENTO;03DEC2013:00:00:00;199705;131877
2020;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015001P0;EDUCAÇÃO;EDUCATION;MESTRADO/DOUTORADO;3;1987;1987/2010;EM FUNCIONAMENTO;25MAR2011:00:00:00;204603;135940
2020;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015037P5;LETRAS;PPGL;MESTRADO;3;2010;2010;EM FUNCIONAMENTO;17MAR2010:00:00:00;205472;137072
2020;CIÊNCIAS AGRÁRIAS;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015016P8;CIÊNCIAS FLORESTAIS E AMBIENTAIS;FORESTRY AND ENVIRONMENTAL SCIENCES;MESTRADO;3;2003;2003;EM FUNCIONAMENTO;28FEB2014:00:00:00;205500;137122
2020;CIÊNCIAS SOCIAIS APLICADAS;DESENHO INDUSTRIAL;DESENHO INDUSTRIAL;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;PROFISSIONAL;12001015172P0;DESIGN;MASTER IN PROFESSIONAL DESIGN (PPGD).;MESTRADO PROFISSIONAL;3;2017;2017;EM FUNCIONAMENTO;06OCT2017:00:00:00;198268;130627
2020;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015014P5;SOCIEDADE E CULTURA NA AMAZÔNIA;SOCIETY AND CULTURE OF AMAZONIA;MESTRADO/DOUTORADO;3;1998;1998/2008;EM FUNCIONAMENTO;13MAR2013:00:00:00;203785;135273
2020;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015024P0;SOCIOLOGIA;SOCIOLOGY;MESTRADO;2;2007;2007;EM DESATIVACAO;09FEB2018:00:00:00;200963;132963
