AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2021;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019092P2;GERONTOLOGIA;GERONTOLOGY;MESTRADO;4;2014;2014;EM FUNCIONAMENTO;01NOV2013:00:00:00;227205;157603
2021;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;CARUARU;ACADÊMICO;25001019173P2;GESTÃO, INOVAÇÃO E CONSUMO;GRADUATE PROGRAM IN MANAGEMENT, INNOVATION AND CONSUMPTION;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;24MAY2019:00:00:00;248544;186598
2021;ENGENHARIAS;ENGENHARIA NUCLEAR;ENGENHARIA NUCLEAR;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019020P1;TECNOLOGIAS ENERGÉTICAS E NUCLEARES;NUCLEAR AND ENERGY TECHNOLOGY;MESTRADO/DOUTORADO;5;1977;1977/1997;EM FUNCIONAMENTO;19DEC2012:00:00:00;227330;157667
2021;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019066P1;PSICOLOGIA;PSYCHOLOGY;MESTRADO/DOUTORADO;5;2006;2006/2012;EM FUNCIONAMENTO;14MAR2014:00:00:00;227567;157841
2021;ENGENHARIAS;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019019P3;ENGENHARIA ELÉTRICA;GRADUATE PROGRAM IN ELECTRICAL ENGINEERING;MESTRADO/DOUTORADO;5;1978;1978/2000;EM FUNCIONAMENTO;12DEC2012:00:00:00;251311;189037
2021;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019032P0;LETRAS;GRADUATE PROGRAM IN LANGUAGE ARTS;MESTRADO/DOUTORADO;5;1976;1976/1990;EM FUNCIONAMENTO;01JUN2010:00:00:00;249795;187636
2021;CIÊNCIAS HUMANAS;ANTROPOLOGIA;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019013P5;ANTROPOLOGIA;POSTGRADUATE PROGRAM IN ANTHROPOLOGY;MESTRADO/DOUTORADO;5;1977;1977/2001;EM FUNCIONAMENTO;18MAR2014:00:00:00;251215;188939
2021;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019002P3;FÍSICA;GRADUATE PROGRAM IN PHYSICS - FEDERAL UNIVERSITY OF PERNAMBUCO;MESTRADO/DOUTORADO;7;1973;1973/1975;EM FUNCIONAMENTO;23APR2012:00:00:00;246256;184559
2021;CIÊNCIAS DA SAÚDE;NUTRIÇÃO;NUTRIÇÃO;NÃO SE APLICA;NÃO SE APLICA;50;NUTRIÇÃO;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019028P2;NUTRIÇÃO;NUTRITION POST GRADUATE PROGRAM;MESTRADO/DOUTORADO;5;1971;1971/1991;EM FUNCIONAMENTO;31AUG2012:00:00:00;251876;189596
2021;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019060P3;DESENVOLVIMENTO E MEIO AMBIENTE;POSTGRADUATE PROGRAM IN DEVELOPMENT AND ENVIRONMENT;MESTRADO;5;1998;1998;EM FUNCIONAMENTO;08JAN2013:00:00:00;250560;188322
2021;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;CARUARU;ACADÊMICO;25001019095P1;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA;EDUCATION IN SCIENCE AND MATHEMATICS;MESTRADO;3;2015;2015;EM FUNCIONAMENTO;28APR2015:00:00:00;251069;188801
2021;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019016P4;GEOGRAFIA;GRADUATE PROGRAM IN GEOGRAPHY;MESTRADO/DOUTORADO;5;1976;1976/2004;EM FUNCIONAMENTO;07MAR2014:00:00:00;227196;157593
2021;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019072P1;FISIOTERAPIA;GRADUATE PROGRAM IN PHYSIOTHERAPY;MESTRADO;4;2009;2009;EM FUNCIONAMENTO;07AUG2010:00:00:00;247250;185475
2021;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019156P0;EDUCAÇÃO FÍSICA;PHYSICAL EDUCATION;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;22MAR2016:00:00:00;254560;191417
2021;CIÊNCIAS EXATAS E DA TERRA;PROBABILIDADE E ESTATÍSTICA;PROBABILIDADE E ESTATÍSTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019048P3;ESTATÍSTICA;GRADUATE PROGRAM IN STATISTICS AT UFPE;MESTRADO/DOUTORADO;5;1996;1996/2007;EM FUNCIONAMENTO;10FEB2014:00:00:00;226829;157266
2021;ENGENHARIAS;ENGENHARIA QUÍMICA;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019044P8;ENGENHARIA QUÍMICA;GRADUATE PROGRAM IN CHEMICAL ENGINEERING;MESTRADO/DOUTORADO;5;1994;1994/2005;EM FUNCIONAMENTO;01JUN2010:00:00:00;253139;190560
2021;MULTIDISCIPLINAR;MATERIAIS;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019053P7;CIÊNCIA DE MATERIAIS;MATERIALS SCIENCE;MESTRADO/DOUTORADO;5;2001;2001/2001;EM FUNCIONAMENTO;15AUG2012:00:00:00;227382;157701
2021;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;CARUARU;ACADÊMICO;25001019080P4;ENGENHARIA CIVIL E AMBIENTAL;CIVIL AND ENVIRONMENTAL ENGINEERING POST GRADUATION PROGRAM;MESTRADO;4;2010;2010;EM FUNCIONAMENTO;03FEB2014:00:00:00;250153;187972
2021;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019003P0;MATEMÁTICA;GRADUATE PROGRAM IN MATHEMATICS;MESTRADO/DOUTORADO;5;1967;1967/1984;EM FUNCIONAMENTO;01JUN2010:00:00:00;249465;187358
2021;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019004P6;CIÊNCIAS DA COMPUTAÇÃO;COMPUTER SCIENCE GRADUATE PROGRAM;MESTRADO/DOUTORADO;7;1975;1975/1992;EM FUNCIONAMENTO;09NOV2012:00:00:00;226403;156893
2021;CIÊNCIAS SOCIAIS APLICADAS;DESENHO INDUSTRIAL;DESENHO INDUSTRIAL;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;PROFISSIONAL;25001019085P6;ERGONOMIA;ERGONOMICS;MESTRADO PROFISSIONAL;4;2013;2013;EM FUNCIONAMENTO;25SEP2014:00:00:00;226901;157330
2021;CIÊNCIAS EXATAS E DA TERRA;OCEANOGRAFIA;OCEANOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019034P2;OCEANOGRAFIA;OCEANOGRAPHY;MESTRADO/DOUTORADO;5;1982;1982/1996;EM FUNCIONAMENTO;01JUN2010:00:00:00;252983;190412
2021;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;PROFISSIONAL;25001019055P0;GESTÃO PÚBLICA PARA O DESENVOLVIMENTO DO NORDESTE;PUBLIC ADMINISTRATION FOR THE DEVELOPMENT OF THE NORTHEAST;MESTRADO PROFISSIONAL;3;2001;2001;EM FUNCIONAMENTO;08MAR2013:00:00:00;250865;188601
2021;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;PROFISSIONAL;25001019087P9;GESTÃO E ECONOMIA DA SAÚDE;HEALTH ECONOMICS AND MANAGEMENT GRADUATION;MESTRADO PROFISSIONAL/DOUTORADO PROFISSIONAL;5;2012;2012/2020;EM FUNCIONAMENTO;24MAY2013:00:00:00;247278;185528
2021;CIÊNCIAS BIOLÓGICAS;BOTÂNICA;BOTÂNICA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019038P8;BIOLOGIA VEGETAL;PLANT BIOLOGY GRADUATE PROGRAM - FEDERAL UNIVERSITY OF PERNAMBUCO;MESTRADO/DOUTORADO;7;1992;1992/1998;EM FUNCIONAMENTO;07AUG2010:00:00:00;226823;157220
2021;CIÊNCIAS BIOLÓGICAS;BIOQUÍMICA;BIOQUÍMICA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019009P8;BIOQUÍMICA E FISIOLOGIA;BIOCHEMISTRY AND PHYSIOLOGY;MESTRADO/DOUTORADO;5;1967;1967/2008;EM FUNCIONAMENTO;16OCT2012:00:00:00;252921;190386
2021;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019058P9;ODONTOLOGIA;DENTISTRY;MESTRADO/DOUTORADO;4;2001;2001/2009;EM FUNCIONAMENTO;19MAR2012:00:00:00;253553;190756
2021;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA COGNITIVA;PSICOLOGIA COGNITIVA;NÃO SE APLICA;37;PSICOLOGIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019018P7;PSICOLOGIA COGNITIVA;GRADUATE PROGRAM IN COGNITIVE PSYCHOLOGY;MESTRADO/DOUTORADO;5;1976;1976/1998;EM FUNCIONAMENTO;26APR2013:00:00:00;225912;156474
2021;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019071P5;FILOSOFIA;X;MESTRADO;2;2009;2009;EM DESATIVACAO;29APR2014:00:00:00;216772;149583
2021;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019082P7;ENFERMAGEM;GRADUATE PROGRAM IN NURSING;MESTRADO/DOUTORADO;4;2010;2010/2014;EM FUNCIONAMENTO;23MAR2010:00:00:00;224724;155379
2021;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019045P4;CIÊNCIAS BIOLÓGICAS;GRADUATE PROGRAM IN BIOLOGICAL SCIENCES;MESTRADO/DOUTORADO;6;1994;2004/1994;EM FUNCIONAMENTO;01JUN2010:00:00:00;246495;184833
2021;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019029P9;DIREITO;LAW;MESTRADO/DOUTORADO;5;1972;1972/1996;EM FUNCIONAMENTO;01JUN2010:00:00:00;227096;157496
2021;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;CARUARU;ACADÊMICO;25001019090P0;ENGENHARIA DE PRODUÇÃO - CENTRO ACADÊMICO DO AGRESTE;POSTGRADUATE PROGRAM IN PRODUCTION ENGINEERING - CAA;MESTRADO;3;2013;2013;EM FUNCIONAMENTO;15APR2013:00:00:00;224802;155437
2021;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019081P0;BIOTECNOLOGIA;BIOTECHNOLOGY;MESTRADO;4;2010;2010;EM FUNCIONAMENTO;23MAR2010:00:00:00;226018;156594
2021;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019079P6;BIOLOGIA APLICADA À SAÚDE;APPLIED BIOLOGY TO HEALTH;MESTRADO/DOUTORADO;5;2010;2010/2010;EM FUNCIONAMENTO;24JAN2012:00:00:00;225978;156556
2021;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019021P8;ENGENHARIA DE PRODUÇÃO;POSTGRADUATE PROGRAMM IN PRODUCTION ENGINEERING;MESTRADO/DOUTORADO;7;1979;1979/2001;EM FUNCIONAMENTO;27MAR2013:00:00:00;250840;188596
2021;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019046P0;ADMINISTRAÇÃO;ADMINISTRATION POSTGRADUATE PROGRAM;MESTRADO/DOUTORADO;5;1995;1995/2000;EM FUNCIONAMENTO;01JUN2010:00:00:00;227713;157964
2021;ENGENHARIAS;ENGENHARIA BIOMÉDICA;ENGENHARIA BIOMÉDICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019088P5;ENGENHARIA BIOMÉDICA;BIOMEDICAL ENGINEERING;MESTRADO;3;2012;2012;EM FUNCIONAMENTO;19JUN2012:00:00:00;248758;186790
2021;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019012P9;SOCIOLOGIA;GRADUATE PROGRAM IN SOCIOLOGY - FEDERAL UNIVERSITY OF PERNAMBUCO;MESTRADO/DOUTORADO;5;1967;1967/1995;EM FUNCIONAMENTO;07AUG2010:00:00:00;249979;187818
2021;CIÊNCIAS DA SAÚDE;FONOAUDIOLOGIA;FONOAUDIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019172P6;SAÚDE DA COMUNICAÇÃO HUMANA;GRADUATE PROGRAM IN HUMAN COMMUNICATION HEALTH;MESTRADO;4;2017;2017;EM FUNCIONAMENTO;28MAR2017:00:00:00;249445;187339
2021;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019030P7;DESENVOLVIMENTO URBANO;MASTERS AND DOCTORATE IN URBAN DEVELOPMENT;MESTRADO/DOUTORADO;4;1975;1975/1999;EM FUNCIONAMENTO;09JAN2014:00:00:00;227523;157797
2021;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;CLÍNICA MÉDICA;NÃO SE APLICA;15;MEDICINA I;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019039P4;CIÊNCIAS DA SAÚDE;HEALTH SCIENCE;MESTRADO;2;1991;1991;EM DESATIVACAO;08FEB2018:00:00:00;215608;148421
2021;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;PROFISSIONAL;25001019065P5;ENGENHARIA DE PRODUÇÃO;MANAGEMENT ENGINEERING;MESTRADO PROFISSIONAL/DOUTORADO PROFISSIONAL;4;2000;2000/2020;EM FUNCIONAMENTO;27MAR2013:00:00:00;249218;187169
2021;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019069P0;EDUCAÇÃO MATEMÁTICA E TECNOLÓGICA;MATHEMATICS AND TECHNOLOGICAL EDUCATION;MESTRADO/DOUTORADO;5;2008;2008/2014;EM FUNCIONAMENTO;13JUN2013:00:00:00;254897;191506
2021;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019007P5;GEOCIÊNCIAS;GRADUATE PROGRAM IN GEOSCIENCES OF THE FEDERAL UNIVERSITY OF PERNAMBUCO;MESTRADO/DOUTORADO;4;1973;1973/1992;EM FUNCIONAMENTO;01JUN2010:00:00:00;227769;157977
2021;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019041P9;BIOLOGIA ANIMAL;ANIMAL BIOLOGY;MESTRADO/DOUTORADO;6;1994;1994/2008;EM FUNCIONAMENTO;07MAR2012:00:00:00;247554;185777
